Transaction_Id,User_Id,Transaction_Date,Product_Category,Product_Name,Product_Amount,Payment_method,Device_Type,Location
C918F0D8,USER_08975,2023-05-14,Flight Booking,Ahmedabad to Jaipur,9922.47,UPI,Web,Suburban
879B9F74,USER_08792,2023-11-19,Flight Booking,Delhi to Mumbai,9345.97,Wallet Balance,Android,Urban
FAB49177,USER_09413,2023-10-25,Hotel Booking,Dormitory Bed,2513.61,UPI,Android,Urban
10E41228,USER_05151,2023-06-14,Bus Ticket,Semi-Sleeper,3679.27,Bank Transfer,iOS,Urban
9832BF65,USER_03461,2023-01-08,Water Bill,Commercial Property,6824.58,Debit Card,Android,Urban
251740C7,USER_09969,2023-02-21,Education Fee,MBA Entrance Prep,9637.2,Wallet Balance,iOS,Urban
D6D447A5,USER_02721,2023-01-22,Bus Ticket,Sleeper Class,6163.63,Wallet Balance,iOS,Urban
1876668A,USER_04273,2023-07-06,Bus Ticket,Sleeper Class,1343.95,Credit Card,Android,Urban
85D75EFC,USER_08680,2023-02-14,Bus Ticket,Sleeper Class,1406.37,Credit Card,Android,Urban
0604871B,USER_09953,2023-09-24,Food Delivery,Pizza Margherita,4867.85,Bank Transfer,Android,Urban
F510605E,USER_03062,2023-07-24,Flight Booking,Chennai to Hyderabad,256.9,Debit Card,Web,Urban
89F39656,USER_06999,2023-09-18,Flight Booking,Chennai to Hyderabad,2024.18,Credit Card,Web,Urban
F69667AF,USER_06474,2023-10-25,Taxi Fare,Rental Package,3442.47,UPI,Android,Rural
AE18B14F,USER_03284,2023-07-09,Gift Card,Rs. 5000 Luxury Card,1842.26,Wallet Balance,iOS,Urban
0D63A8FA,USER_09008,2023-11-26,Mobile Recharge,Postpaid Plan 599,3638.28,Debit Card,Web,Urban
4BDF7BB6,USER_09640,2023-03-25,Insurance Premium,Health Insurance,9392.97,Credit Card,Android,Urban
CC96CCF6,USER_08561,2023-02-20,Grocery Shopping,Whole Wheat Atta,9860.86,Wallet Balance,Android,Urban
04B7C50F,USER_06026,2023-10-16,Grocery Shopping,Whole Wheat Atta,3102.92,Bank Transfer,Android,Rural
E880F2E1,USER_03949,2023-04-06,Streaming Service,Student Offer,8895.22,Credit Card,Android,Urban
C897C3A0,USER_05154,2023-02-24,Mobile Recharge,Postpaid Plan 599,5574.5,Bank Transfer,Android,Rural
615BA245,USER_08381,2023-02-04,Streaming Service,Standard Plan,898.46,UPI,Android,Urban
79BD0A18,USER_00400,2023-11-11,Internet Bill,Fiber 100Mbps Plan,8120.55,Debit Card,iOS,Urban
DE9765F6,USER_06847,2023-07-15,Insurance Premium,Motor Insurance,5577.2,Bank Transfer,Web,Suburban
B667DD27,USER_08542,2023-06-17,Loan Repayment,Business Loan Repayment,3572.19,Bank Transfer,iOS,Urban
636A14DF,USER_09488,2023-10-06,Rent Payment,2BHK Flat Deposit,9374.25,UPI,Android,Urban
EAEFAEE6,USER_00922,2023-01-14,Hotel Booking,Villa,8175.45,Wallet Balance,iOS,Suburban
E8C5627E,USER_04607,2023-06-07,Food Delivery,Butter Chicken,1198.57,Credit Card,iOS,Urban
F01C7592,USER_01456,2023-07-04,Water Bill,Commercial Property,6744.94,Debit Card,iOS,Urban
458BC7CC,USER_05910,2023-12-24,Internet Bill,Broadband 50Mbps Plan,1553.85,Bank Transfer,Web,Urban
6BE9E7C6,USER_00917,2023-11-15,Education Fee,Python Programming Course,5400.65,Credit Card,Android,Suburban
3E00B5CA,USER_03296,2023-09-02,Gaming Credits,1000 Game Coins,9029.37,Bank Transfer,iOS,Urban
E2024690,USER_06600,2023-11-07,Water Bill,Commercial Property,3152.06,Wallet Balance,Android,Urban
CF4FF96F,USER_05474,2023-11-01,Gas Bill,Auto LPG,8762.96,Debit Card,Android,Suburban
DE059321,USER_02147,2023-04-08,Education Fee,Data Science Bootcamp,5540.38,Bank Transfer,Android,Urban
F0E55577,USER_07878,2023-08-18,Rent Payment,Co-working Space,9093.51,Bank Transfer,Android,Urban
4F02E96D,USER_05315,2023-02-25,Gas Bill,Piped Natural Gas,4142.15,UPI,Android,Rural
3CDC897E,USER_03179,2023-12-08,Movie Ticket,Avengers: Endgame,5648.03,Bank Transfer,Android,Urban
7B441D9B,USER_06659,2023-05-09,Bus Ticket,Semi-Sleeper,5584.34,Credit Card,Android,Urban
77EBD42C,USER_08234,2023-04-24,Bus Ticket,AC Seater,6996.98,UPI,Android,Urban
A791FFF7,USER_04984,2023-08-21,Gas Bill,Auto LPG,6089.3,Debit Card,Android,Urban
6677D860,USER_01854,2023-09-24,Food Delivery,Chilli Paneer,4992.53,Wallet Balance,Android,Urban
BC8742EE,USER_09123,2023-12-07,Flight Booking,Pune to Goa,4534.19,Bank Transfer,iOS,Urban
91AFDB1A,USER_00747,2023-02-09,Education Fee,IELTS Training,1316.68,UPI,Android,Urban
7A33759C,USER_02494,2023-11-22,Mobile Recharge,Family Plan 999,4807.1,Wallet Balance,Android,Urban
3469569A,USER_01784,2023-09-07,Flight Booking,Chennai to Hyderabad,6508.33,Debit Card,Android,Urban
3AF1D130,USER_00108,2023-05-17,Mobile Recharge,Data Pack 50GB,5449.7,Bank Transfer,Android,Suburban
03B2270F,USER_09183,2023-01-14,Streaming Service,Family Subscription,9739.5,Bank Transfer,iOS,Urban
25A3640A,USER_04936,2023-06-06,Insurance Premium,Travel Insurance,3132.57,Debit Card,Android,Suburban
608B3F4F,USER_07078,2023-07-14,Rent Payment,Co-working Space,2466.42,Debit Card,Android,Urban
65E19F0D,USER_08919,2023-04-24,Flight Booking,Delhi to Mumbai,2232.24,Wallet Balance,iOS,Urban
154303A7,USER_01306,2023-11-12,Electricity Bill,Commercial Bill,1741.88,UPI,Android,Urban
59210FCF,USER_09911,2023-07-30,Movie Ticket,3 Idiots,6953.77,Bank Transfer,iOS,Suburban
6.89E+84,USER_07640,2023-01-11,Streaming Service,Family Subscription,4740.23,UPI,iOS,Rural
ED4726E9,USER_04981,2023-02-11,Mobile Recharge,Prepaid Plan 399,3673.5,Credit Card,iOS,Urban
5FE7ADF4,USER_00778,2023-04-06,Rent Payment,Commercial Space Rent,2843.19,Credit Card,Android,Suburban
AA7E8462,USER_09711,2023-12-06,Grocery Shopping,Refined Sunflower Oil,5930.23,UPI,Web,Urban
AFD33884,USER_00326,2023-05-01,Electricity Bill,Industrial Bill,6599.62,Bank Transfer,Android,Urban
44FEDFD8,USER_09742,2023-03-26,Gas Bill,Commercial Gas Connection,6324.41,Bank Transfer,Android,Urban
34D1FF76,USER_02432,2023-11-02,Online Shopping,Smart LED TV,6810.18,Debit Card,iOS,Suburban
605A199D,USER_08199,2023-11-16,Internet Bill,Student Special Plan,8123.2,Bank Transfer,Android,Urban
7A1809CF,USER_00242,2023-10-26,Education Fee,Digital Marketing Certification,2151.26,Bank Transfer,iOS,Urban
0F16A234,USER_02621,2023-03-14,Movie Ticket,Avengers: Endgame,2662.31,Wallet Balance,Web,Urban
1AAAE43C,USER_08067,2023-11-08,Gift Card,Rs. 250 Coffee Shop Card,2962.48,UPI,iOS,Suburban
CE44129C,USER_09889,2023-07-28,Streaming Service,Premium Plan,1884.1,Credit Card,Android,Rural
6DBFA698,USER_04443,2023-08-18,Electricity Bill,Industrial Bill,5794.1,Bank Transfer,iOS,Urban
09925B6E,USER_02737,2023-10-08,Electricity Bill,Temporary Connection Bill,9596.95,Wallet Balance,Web,Suburban
285097F5,USER_03856,2023-10-06,Gas Bill,Piped Natural Gas,7615.05,Bank Transfer,Android,Urban
FF0018CD,USER_03347,2023-09-20,Flight Booking,Chennai to Hyderabad,6584.41,Debit Card,iOS,Suburban
D3359A12,USER_06144,2023-10-24,Education Fee,Python Programming Course,5883.99,Debit Card,Web,Rural
48D5DBFC,USER_06735,2023-02-01,Taxi Fare,City Ride,3997.82,Credit Card,Android,Urban
3935B0CD,USER_07707,2023-12-19,Hotel Booking,Deluxe Room,402.59,Credit Card,Android,Suburban
EB09BBC9,USER_00644,2023-05-02,Food Delivery,Pizza Margherita,7260.05,Credit Card,Android,Urban
2396812D,USER_08775,2023-11-08,Mobile Recharge,Family Plan 999,5618.6,UPI,iOS,Urban
E0008CCF,USER_02748,2023-01-16,Grocery Shopping,Mixed Fruit Jam,5287.95,Wallet Balance,iOS,Urban
C889E6D8,USER_02713,2023-03-29,Taxi Fare,Share Ride,2541.05,Credit Card,Android,Urban
A620597D,USER_05744,2023-01-29,Gaming Credits,500 Gems Pack,8669.17,UPI,Android,Urban
6DC80E66,USER_06734,2023-08-09,Mobile Recharge,Data Pack 50GB,9815.73,Bank Transfer,Android,Suburban
239E2872,USER_08129,2023-04-28,Electricity Bill,Temporary Connection Bill,4666.76,Bank Transfer,Web,Urban
90E06D96,USER_02414,2023-09-11,Gaming Credits,Battle Pass,382.43,Credit Card,Android,Suburban
AA8D45FB,USER_08898,2023-05-02,Internet Bill,4G Unlimited Plan,7103.26,Wallet Balance,Android,Urban
D54C1122,USER_07051,2023-07-18,Flight Booking,Ahmedabad to Jaipur,4445.95,Debit Card,Android,Urban
48A3A5F0,USER_08196,2023-11-27,Loan Repayment,Education Loan EMI,2780.17,Debit Card,Android,Urban
1645C09F,USER_02163,2023-07-12,Mobile Recharge,Family Plan 999,673.1,Debit Card,Android,Urban
C3D07E21,USER_02417,2023-02-26,Hotel Booking,Villa,9405.49,Credit Card,iOS,Suburban
5E81C014,USER_09521,2023-07-12,Education Fee,MBA Entrance Prep,9017.49,Credit Card,Android,Urban
A1824B8F,USER_03666,2023-04-29,Gaming Credits,Premium Skin,3803.65,Debit Card,iOS,Urban
65C38DB0,USER_04488,2023-12-24,Mobile Recharge,Annual Plan 2999,1930.7,UPI,Android,Urban
E9468FC6,USER_08442,2023-07-18,Bus Ticket,Semi-Sleeper,6166.77,UPI,iOS,Suburban
B1BFE534,USER_05836,2023-10-27,Education Fee,Digital Marketing Certification,3598.0,Debit Card,Android,Rural
80A8D80C,USER_02809,2023-02-02,Taxi Fare,Share Ride,2070.92,Bank Transfer,iOS,Urban
E36CF40E,USER_08127,2023-03-08,Water Bill,Industrial Use,6537.79,Bank Transfer,iOS,Urban
A7F3CEEA,USER_02847,2023-10-13,Internet Bill,Fiber 100Mbps Plan,3623.03,Bank Transfer,Android,Suburban
E891EFE4,USER_01038,2023-05-24,Hotel Booking,Dormitory Bed,1291.27,Debit Card,Android,Urban
82CC5BBC,USER_06610,2023-10-03,Education Fee,MBA Entrance Prep,9073.58,UPI,Android,Urban
97C041CA,USER_04050,2023-04-01,Mobile Recharge,Prepaid Plan 399,3650.72,Debit Card,Web,Urban
48283105,USER_00394,2023-02-14,Education Fee,Data Science Bootcamp,960.14,UPI,iOS,Rural
682722B1,USER_08128,2023-05-09,Movie Ticket,PK,3054.31,Credit Card,Android,Urban
79B43C67,USER_08366,2023-08-03,Internet Bill,4G Unlimited Plan,1957.32,Bank Transfer,Android,Suburban
5524D2AE,USER_07001,2023-11-20,Flight Booking,Pune to Goa,4053.87,Wallet Balance,Android,Urban
9823E18C,USER_00788,2023-08-02,Gift Card,Rs. 2000 Gift Voucher,9882.48,Wallet Balance,iOS,Suburban
AA7355FE,USER_00387,2023-09-07,Food Delivery,Butter Chicken,4220.89,Credit Card,Android,Urban
5FEC1588,USER_03053,2023-07-15,Electricity Bill,Temporary Connection Bill,3831.32,UPI,iOS,Urban
F133F4C3,USER_06171,2023-12-05,Grocery Shopping,Basmati Rice,4874.87,Debit Card,iOS,Urban
B5E30AC9,USER_04843,2023-07-29,Gift Card,Rs. 5000 Luxury Card,2199.81,Bank Transfer,iOS,Urban
C34363BA,USER_06243,2023-05-09,Electricity Bill,Agricultural Bill,3686.71,UPI,Android,Suburban
7BEB37CD,USER_06832,2023-10-22,Streaming Service,Student Offer,1476.73,Wallet Balance,iOS,Urban
6E65B8B0,USER_06352,2023-07-29,Mobile Recharge,Postpaid Plan 599,5060.36,Debit Card,Android,Suburban
D64C272E,USER_09538,2023-02-19,Grocery Shopping,Basmati Rice,3327.75,Bank Transfer,iOS,Suburban
51810398,USER_06453,2023-10-23,Online Shopping,Wireless Earbuds,3768.06,UPI,iOS,Urban
449DB251,USER_00373,2023-10-13,Food Delivery,Pizza Margherita,9952.88,Bank Transfer,Android,Suburban
A1FC2C2E,USER_00926,2023-02-28,Food Delivery,Butter Chicken,6034.05,UPI,Android,Rural
764D18B4,USER_07860,2023-09-05,Gas Bill,Auto LPG,5040.32,UPI,iOS,Suburban
14EB6049,USER_00789,2023-10-14,Mobile Recharge,Data Pack 50GB,8484.46,Credit Card,Android,Urban
A3D52ABF,USER_05480,2023-02-24,Hotel Booking,Deluxe Room,7092.48,Debit Card,iOS,Urban
D214E05F,USER_02316,2023-06-08,Insurance Premium,Home Insurance,4387.71,Credit Card,Android,Urban
571C9C24,USER_09204,2023-09-23,Gas Bill,Industrial Gas Supply,5775.53,Wallet Balance,iOS,Urban
127FCFFB,USER_05813,2023-12-20,Gaming Credits,Premium Skin,158.17,Bank Transfer,Android,Suburban
7164A623,USER_03578,2023-10-27,Water Bill,Commercial Property,1137.97,UPI,Android,Urban
CA5B4BDD,USER_03310,2023-01-05,Hotel Booking,Deluxe Room,603.83,UPI,Android,Urban
FC3498DF,USER_06891,2023-05-30,Online Shopping,Wireless Earbuds,320.89,Debit Card,Android,Suburban
9FDEAC65,USER_01081,2023-10-04,Streaming Service,Student Offer,8363.57,Credit Card,Android,Urban
8DB2CE63,USER_07513,2023-10-11,Education Fee,IELTS Training,3905.05,Wallet Balance,Android,Urban
C7480C4E,USER_04754,2023-05-20,Education Fee,Data Science Bootcamp,5060.74,UPI,Android,Urban
FB5CF9B6,USER_09794,2023-10-02,Electricity Bill,Agricultural Bill,4555.47,Credit Card,Android,Urban
ECEAAE6A,USER_06161,2023-02-09,Loan Repayment,Education Loan EMI,3286.54,UPI,iOS,Suburban
2915BC8A,USER_04601,2023-03-16,Food Delivery,Butter Chicken,252.02,Credit Card,iOS,Urban
F1244151,USER_03936,2023-10-05,Streaming Service,Student Offer,4995.58,Bank Transfer,iOS,Suburban
7C0AF7CB,USER_06480,2023-08-19,Water Bill,Borewell Charges,3744.66,Debit Card,Android,Urban
EEDBCD47,USER_00257,2023-12-30,Online Shopping,Laptop Backpack,907.07,Debit Card,iOS,Urban
B941B10E,USER_05351,2023-02-18,Bus Ticket,Sleeper Class,2387.88,Debit Card,Android,Urban
46C05575,USER_07068,2023-02-23,Food Delivery,Masala Dosa,8855.04,UPI,Android,Suburban
6A207895,USER_08989,2023-04-04,Internet Bill,Fiber 100Mbps Plan,1317.0,Wallet Balance,iOS,Urban
C6C04FFC,USER_09015,2023-03-23,Gaming Credits,Premium Skin,9712.01,Debit Card,Android,Suburban
2D6F2CA8,USER_01749,2023-03-08,Electricity Bill,Residential Bill,694.38,Credit Card,Web,Urban
8D5FF068,USER_01505,2023-10-17,Streaming Service,Basic Plan,5291.45,Credit Card,iOS,Urban
AF9402A6,USER_05752,2023-08-16,Water Bill,Industrial Use,1709.11,Debit Card,iOS,Urban
1FE20784,USER_08811,2023-03-20,Rent Payment,Co-working Space,2435.87,Debit Card,Android,Urban
8C4C95F8,USER_03874,2023-05-01,Electricity Bill,Commercial Bill,7602.76,Bank Transfer,Android,Urban
31E8EBFA,USER_05381,2023-07-08,Loan Repayment,Education Loan EMI,7256.41,Credit Card,Android,Rural
8231025F,USER_09135,2023-11-08,Movie Ticket,Baahubali 2,1348.84,Wallet Balance,iOS,Rural
7871A310,USER_01085,2023-09-02,Gaming Credits,Battle Pass,1139.75,Credit Card,iOS,Urban
AA38BCC0,USER_03588,2023-04-11,Streaming Service,Standard Plan,7151.28,Bank Transfer,Web,Urban
18C96A71,USER_05937,2023-06-06,Grocery Shopping,Basmati Rice,8968.63,Bank Transfer,Web,Suburban
62680A87,USER_01647,2023-04-04,Streaming Service,Family Subscription,6936.98,Debit Card,Web,Suburban
292B2491,USER_06024,2023-03-01,Hotel Booking,Deluxe Room,2536.14,Wallet Balance,iOS,Urban
23C51EDD,USER_02879,2023-01-22,Movie Ticket,Dangal,3455.9,Debit Card,Android,Urban
537B0B02,USER_00246,2023-06-28,Education Fee,MBA Entrance Prep,4317.53,Debit Card,Android,Suburban
61DC2302,USER_05144,2023-10-21,Insurance Premium,Term Life Policy,6608.95,UPI,Android,Urban
21F58DC1,USER_03888,2023-09-22,Loan Repayment,Personal Loan Payment,8155.39,Bank Transfer,Android,Urban
BC73BE1B,USER_05088,2023-01-29,Bus Ticket,Volvo Multi-Axle,4473.69,Bank Transfer,Android,Suburban
53AB9343,USER_08925,2023-11-22,Insurance Premium,Health Insurance,3079.35,Credit Card,iOS,Urban
2FA1E8AF,USER_01238,2023-12-03,Electricity Bill,Industrial Bill,1363.75,Credit Card,Android,Suburban
266CC2C4,USER_06736,2023-04-07,Bus Ticket,Sleeper Class,10.09,Credit Card,Web,Suburban
6437A33D,USER_01804,2023-05-17,Gas Bill,Piped Natural Gas,2787.76,Credit Card,iOS,Suburban
716E5593,USER_05907,2023-01-16,Movie Ticket,Dangal,3576.38,Bank Transfer,Android,Urban
D3E975C3,USER_07178,2023-05-14,Gift Card,Rs. 5000 Luxury Card,8295.75,Wallet Balance,iOS,Urban
CB4CA976,USER_01078,2023-12-27,Bus Ticket,Non-AC Seater,9818.35,Debit Card,iOS,Suburban
4B580F77,USER_07140,2023-06-27,Water Bill,Borewell Charges,4367.73,Credit Card,Android,Urban
47B49880,USER_06370,2023-06-22,Gaming Credits,1000 Game Coins,5294.92,Debit Card,Android,Urban
6593562B,USER_07049,2023-04-06,Water Bill,Tanker Supply,6807.41,Wallet Balance,Android,Urban
2B54BE8D,USER_07233,2023-08-25,Taxi Fare,City Ride,6499.04,UPI,iOS,Urban
37CFD13F,USER_01747,2023-08-01,Flight Booking,Bangalore to Kolkata,3512.44,Wallet Balance,Android,Urban
A1C36686,USER_00830,2023-01-19,Streaming Service,Basic Plan,8644.74,Credit Card,iOS,Urban
90DC5E46,USER_03942,2023-12-25,Taxi Fare,Share Ride,1714.62,Debit Card,iOS,Urban
195E6D14,USER_00900,2023-12-06,Gas Bill,Industrial Gas Supply,3771.43,Debit Card,Android,Urban
1E384177,USER_08166,2023-06-02,Gas Bill,Commercial Gas Connection,2764.94,Debit Card,Android,Urban
7632463D,USER_09525,2023-06-05,Online Shopping,Smart LED TV,2355.03,Wallet Balance,iOS,Urban
14018770,USER_01245,2023-08-01,Hotel Booking,Service Apartment,412.96,UPI,Web,Suburban
55398AC3,USER_00026,2023-01-09,Gift Card,Rs. 500 E-Gift Card,4519.11,Debit Card,iOS,Urban
7E4E4FF8,USER_06511,2023-05-28,Loan Repayment,Car Loan Installment,2652.52,UPI,Android,Urban
7366A9B7,USER_04114,2023-01-08,Mobile Recharge,Postpaid Plan 599,3247.97,Credit Card,Android,Urban
F1AA3905,USER_03761,2023-03-09,Flight Booking,Bangalore to Kolkata,9008.94,Wallet Balance,Web,Rural
5C6C42DF,USER_00838,2023-02-14,Water Bill,Tanker Supply,9156.22,UPI,Android,Urban
F82CF3B8,USER_01638,2023-10-26,Water Bill,Borewell Charges,2457.12,Debit Card,Android,Rural
49357E3B,USER_07926,2023-02-05,Gas Bill,Industrial Gas Supply,1155.75,Bank Transfer,iOS,Urban
9059E97A,USER_00916,2023-07-05,Hotel Booking,Deluxe Room,6518.27,Wallet Balance,Web,Urban
6C8314C5,USER_03884,2023-11-18,Online Shopping,Steel Toe Shoes,6194.97,Bank Transfer,Android,Rural
8C61C983,USER_08676,2023-05-28,Grocery Shopping,Dairy Milk Chocolate,44.43,Wallet Balance,iOS,Suburban
7CC82E52,USER_04167,2023-12-23,Water Bill,Borewell Charges,2895.36,Credit Card,iOS,Urban
6.18E+91,USER_02305,2023-05-14,Rent Payment,2BHK Flat Deposit,1773.25,Debit Card,Android,Urban
1A532B26,USER_00838,2023-09-07,Rent Payment,1BHK Apartment Rent,3135.95,Credit Card,Android,Urban
0D3FB579,USER_06800,2023-10-14,Grocery Shopping,Mixed Fruit Jam,7415.59,Debit Card,Web,Urban
4156B0C0,USER_07004,2023-08-26,Movie Ticket,3 Idiots,6247.69,UPI,Android,Urban
18D31CC1,USER_01018,2023-05-16,Mobile Recharge,Postpaid Plan 599,4732.76,UPI,Web,Suburban
890DADA3,USER_03901,2023-01-17,Movie Ticket,Avengers: Endgame,7074.53,Debit Card,Android,Urban
45950386,USER_01000,2023-01-18,Internet Bill,Fiber 100Mbps Plan,7166.43,Wallet Balance,Android,Suburban
6E9CE1FB,USER_05089,2023-10-08,Gas Bill,Auto LPG,7546.0,Credit Card,Android,Urban
4EBC414E,USER_00680,2023-11-09,Rent Payment,1BHK Apartment Rent,2775.3,Bank Transfer,Android,Suburban
EC71BF74,USER_00708,2023-02-25,Rent Payment,2BHK Flat Deposit,2258.97,Debit Card,iOS,Urban
B87E74B3,USER_05885,2023-07-30,Hotel Booking,Suite,1831.1,Wallet Balance,iOS,Urban
4DD59F12,USER_04537,2023-06-06,Bus Ticket,Volvo Multi-Axle,6824.01,UPI,Android,Urban
DDE14386,USER_05961,2023-09-25,Mobile Recharge,Data Pack 50GB,153.14,Debit Card,Android,Urban
B0E2FD3C,USER_02040,2023-02-16,Hotel Booking,Villa,8593.08,Debit Card,Web,Urban
E6C703A4,USER_06256,2023-06-23,Gas Bill,Industrial Gas Supply,1369.03,Debit Card,Android,Urban
59E758B7,USER_02800,2023-05-06,Taxi Fare,Outstation Trip,8392.3,Wallet Balance,Android,Suburban
4DAAFA2E,USER_07387,2023-07-28,Hotel Booking,Suite,1637.09,Bank Transfer,Android,Suburban
BA69DE5C,USER_09515,2023-06-28,Food Delivery,Pizza Margherita,4367.71,UPI,iOS,Urban
D5DECDB6,USER_02163,2023-12-28,Streaming Service,Standard Plan,4418.83,Credit Card,Android,Suburban
F051BC49,USER_02374,2023-09-12,Water Bill,Commercial Property,268.75,Bank Transfer,iOS,Urban
D64367D7,USER_02622,2023-03-23,Movie Ticket,PK,1794.75,Credit Card,iOS,Urban
E6966FE8,USER_03044,2023-07-02,Gas Bill,Auto LPG,7382.21,Debit Card,Android,Urban
CCB2085B,USER_02817,2023-11-16,Internet Bill,Student Special Plan,4155.44,Credit Card,iOS,Rural
31F303DC,USER_02858,2023-04-02,Food Delivery,Pizza Margherita,404.28,Wallet Balance,Android,Suburban
5C13757A,USER_06992,2023-03-11,Loan Repayment,Education Loan EMI,7213.29,UPI,Android,Urban
4DC553E8,USER_00741,2023-04-16,Loan Repayment,Business Loan Repayment,2145.74,Wallet Balance,iOS,Urban
7CFB8FFD,USER_03435,2023-01-21,Movie Ticket,Dangal,4054.27,Credit Card,Android,Urban
428F6951,USER_09413,2023-01-06,Internet Bill,Student Special Plan,7854.31,Debit Card,Android,Suburban
5E5C9044,USER_09805,2023-02-14,Water Bill,Commercial Property,9815.22,Bank Transfer,Web,Urban
1D4BAE2E,USER_03571,2023-07-16,Food Delivery,Chilli Paneer,7959.83,Credit Card,iOS,Suburban
5866951F,USER_06834,2023-02-12,Bus Ticket,Semi-Sleeper,6661.07,Debit Card,Android,Urban
90DF37BA,USER_04650,2023-03-15,Taxi Fare,City Ride,6155.17,UPI,iOS,Urban
CA1DCF51,USER_07211,2023-05-10,Loan Repayment,Education Loan EMI,9728.4,Wallet Balance,Android,Urban
3538B688,USER_00136,2023-07-06,Gas Bill,Commercial Gas Connection,1266.93,Wallet Balance,Android,Suburban
DE86F9F1,USER_05174,2023-11-10,Food Delivery,Masala Dosa,7262.11,Bank Transfer,Android,Urban
5445F5D0,USER_03191,2023-09-22,Streaming Service,Basic Plan,3885.43,Wallet Balance,Android,Suburban
B07F9BAD,USER_05081,2023-07-25,Grocery Shopping,Refined Sunflower Oil,4890.97,Credit Card,Android,Urban
EC93087E,USER_01983,2023-08-07,Bus Ticket,Semi-Sleeper,1796.55,Wallet Balance,Android,Urban
548404AF,USER_00051,2023-09-02,Flight Booking,Delhi to Mumbai,1189.79,Credit Card,iOS,Urban
AC5620DE,USER_05960,2023-12-11,Gas Bill,Industrial Gas Supply,5116.96,Wallet Balance,iOS,Urban
993000,USER_05578,2023-01-23,Hotel Booking,Villa,3572.09,Wallet Balance,iOS,Urban
0A61CA25,USER_08883,2023-12-17,Electricity Bill,Industrial Bill,1984.86,Wallet Balance,Android,Urban
EA100308,USER_07311,2023-11-26,Movie Ticket,3 Idiots,1385.33,Credit Card,Android,Urban
702BD9CB,USER_01467,2023-09-26,Taxi Fare,Airport Transfer,4133.04,Wallet Balance,Android,Urban
DA658445,USER_05432,2023-09-29,Streaming Service,Family Subscription,1768.57,Wallet Balance,iOS,Urban
926DCEF5,USER_01602,2023-09-06,Hotel Booking,Deluxe Room,3538.36,Debit Card,Android,Urban
A2F25C3C,USER_01654,2023-09-07,Loan Repayment,Education Loan EMI,1764.68,Debit Card,Android,Urban
4566707C,USER_06750,2023-10-06,Gaming Credits,1000 Game Coins,723.35,Debit Card,Android,Suburban
2633B6D5,USER_02682,2023-09-13,Online Shopping,Steel Toe Shoes,7991.54,Debit Card,Android,Urban
CAAD9329,USER_03011,2023-11-08,Internet Bill,Fiber 100Mbps Plan,7310.04,Credit Card,Android,Urban
